Cliente,Fecha,Importe,Estado,Nombre,Sexo,Zona
9684,2020-01-28 00:07:00,61379,Completado,Romina_171,F,Capital Federal
9684,2020-01-19 00:11:00,16502,Completado,Romina_171,F,Capital Federal
9684,2020-01-02 00:12:00,16435,Completado,Romina_171,F,Capital Federal
10627,2020-01-09 00:06:00,46634,Completado,Pedro_407,M,Buenos Aires
10627,2020-01-13 00:11:00,78997,Completado,Pedro_407,M,Buenos Aires
10469,2020-01-10 00:06:00,71082,Completado,Ana_368,F,Capital Federal
10469,2020-01-15 00:06:00,62106,Completado,Ana_368,F,Capital Federal
9107,2020-01-10 00:06:00,75802,Completado,Pedro_27,M,Capital Federal
9107,2020-01-24 00:06:00,20512,Completado,Pedro_27,M,Capital Federal
9107,2020-01-02 00:10:00,74393,Completado,Pedro_27,M,Capital Federal
9107,2020-01-07 00:11:00,64769,Completado,Pedro_27,M,Capital Federal
10457,2020-01-10 00:06:00,35498,Completado,Ana_365,F,Capital Federal
9319,2020-01-10 00:06:00,33818,Completado,Pedro_80,M,Capital Federal
9319,2020-01-21 00:07:00,53696,Completado,Pedro_80,M,Capital Federal
9319,2020-01-09 00:08:00,57004,Completado,Pedro_80,M,Capital Federal
9319,2020-01-23 00:10:00,17813,Completado,Pedro_80,M,Capital Federal
9220,2020-01-10 00:06:00,79246,Completado,Romina_55,F,Capital Federal
9220,2020-01-27 00:07:00,97095,Completado,Romina_55,F,Capital Federal
9877,2020-01-10 00:06:00,2998,Completado,Ana_220,F,Capital Federal
9877,2020-01-13 00:10:00,50724,Completado,Ana_220,F,Capital Federal
9877,2020-01-25 00:11:00,38020,Completado,Ana_220,F,Capital Federal
9408,2020-01-11 00:06:00,65986,Completado,Romina_102,F,Cordoba
10265,2020-01-11 00:06:00,29163,Completado,Ana_317,F,Capital Federal
10265,2020-01-02 00:11:00,21179,Completado,Ana_317,F,Capital Federal
10265,2020-01-23 00:11:00,13380,Completado,Ana_317,F,Capital Federal
9149,2020-01-11 00:06:00,47638,Completado,Ana_38,F,Cordoba
9149,2020-01-10 00:10:00,58638,Completado,Ana_38,F,Cordoba
9639,2020-01-12 00:06:00,23205,Completado,Pedro_160,M,Buenos Aires
9639,2020-01-18 00:07:00,716,Completado,Pedro_160,M,Buenos Aires
9639,2020-01-30 00:09:00,17619,Completado,Pedro_160,M,Buenos Aires
9910,2020-01-12 00:06:00,39353,Completado,Juan_228,M,Buenos Aires
9910,2020-01-24 00:07:00,33167,Completado,Juan_228,M,Buenos Aires
9910,2020-01-08 00:08:00,6610,Completado,Juan_228,M,Buenos Aires
9910,2020-01-27 00:09:00,46220,Completado,Juan_228,M,Buenos Aires
10175,2020-01-12 00:06:00,70380,Completado,Pedro_294,M,Buenos Aires
10175,2020-01-07 00:09:00,60028,Completado,Pedro_294,M,Buenos Aires
10061,2020-01-12 00:06:00,61930,Completado,Ana_266,F,Buenos Aires
10061,2020-01-06 00:10:00,19210,Completado,Ana_266,F,Buenos Aires
10040,2020-01-12 00:06:00,33295,Completado,Romina_260,F,Cordoba
10040,2020-01-14 00:06:00,79712,Completado,Romina_260,F,Cordoba
10040,2020-01-11 00:10:00,78613,Completado,Romina_260,F,Cordoba
9039,2020-01-13 00:06:00,12273,Completado,Pedro_10,M,Capital Federal
9039,2020-01-17 00:07:00,98147,Completado,Pedro_10,M,Capital Federal
9039,2020-01-12 00:10:00,38808,Completado,Pedro_10,M,Capital Federal
9039,2020-01-12 00:10:00,36709,Completado,Pedro_10,M,Capital Federal
10637,2020-01-13 00:06:00,47304,Completado,Ana_410,F,Buenos Aires
10637,2020-01-22 00:11:00,49096,Completado,Ana_410,F,Buenos Aires
10637,2020-01-04 00:12:00,49357,Completado,Ana_410,F,Buenos Aires
10103,2020-01-13 00:06:00,69041,Completado,Pedro_276,M,Capital Federal
10103,2020-01-11 00:09:00,54262,Completado,Pedro_276,M,Capital Federal
10103,2020-01-20 00:09:00,63533,Completado,Pedro_276,M,Capital Federal
9459,2020-01-15 00:06:00,79791,Completado,Pedro_115,M,Capital Federal
9459,2020-01-26 00:09:00,36350,Completado,Pedro_115,M,Capital Federal
9459,2020-01-28 00:10:00,37110,Completado,Pedro_115,M,Capital Federal
9510,2020-01-15 00:06:00,58020,Completado,Juan_128,M,Capital Federal
9510,2020-01-25 00:07:00,24903,Completado,Juan_128,M,Capital Federal
9510,2020-01-09 00:09:00,41252,Completado,Juan_128,M,Capital Federal
10544,2020-01-15 00:06:00,40232,Completado,Romina_386,F,Cordoba
10544,2020-01-11 00:07:00,51171,Completado,Romina_386,F,Cordoba
10544,2020-01-29 00:08:00,97539,Completado,Romina_386,F,Cordoba
10544,2020-01-01 00:09:00,72199,Completado,Romina_386,F,Cordoba
10624,2020-01-15 00:06:00,79578,Completado,Romina_406,F,Buenos Aires
10624,2020-01-28 00:06:00,98999,Completado,Romina_406,F,Buenos Aires
10624,2020-01-01 00:12:00,625,Completado,Romina_406,F,Buenos Aires
9794,2020-01-16 00:06:00,16240,Completado,Juan_199,M,Capital Federal
9794,2020-01-17 00:11:00,83536,Completado,Juan_199,M,Capital Federal
9794,2020-01-05 00:12:00,76669,Completado,Juan_199,M,Capital Federal
9665,2020-01-16 00:06:00,62076,Completado,Ana_167,F,Capital Federal
9665,2020-01-30 00:07:00,38279,Completado,Ana_167,F,Capital Federal
9812,2020-01-16 00:06:00,23044,Completado,Romina_203,F,Capital Federal
9812,2020-01-13 00:09:00,9863,Completado,Romina_203,F,Capital Federal
9575,2020-01-16 00:06:00,68916,Completado,Pedro_144,M,Capital Federal
9575,2020-01-24 00:07:00,72531,Completado,Pedro_144,M,Capital Federal
9129,2020-01-16 00:06:00,86019,Completado,Ana_33,F,Buenos Aires
9129,2020-01-09 00:09:00,15306,Completado,Ana_33,F,Buenos Aires
9129,2020-01-30 00:11:00,72312,Completado,Ana_33,F,Buenos Aires
9133,2020-01-17 00:06:00,29823,Completado,Ana_34,F,Capital Federal
9133,2020-01-27 00:09:00,21090,Completado,Ana_34,F,Capital Federal
9133,2020-01-06 00:12:00,92515,Completado,Ana_34,F,Capital Federal
10603,2020-01-17 00:06:00,42216,Completado,Pedro_401,M,Capital Federal
10603,2020-01-31 00:07:00,9552,Completado,Pedro_401,M,Capital Federal
10603,2020-01-15 00:10:00,50298,Completado,Pedro_401,M,Capital Federal
10603,2020-01-23 00:10:00,36240,Completado,Pedro_401,M,Capital Federal
9475,2020-01-17 00:06:00,4924,Completado,Pedro_119,M,Capital Federal
10345,2020-01-18 00:06:00,51755,Completado,Ana_337,F,Buenos Aires
10345,2020-01-08 00:08:00,18623,Completado,Ana_337,F,Buenos Aires
10345,2020-01-14 00:09:00,96182,Completado,Ana_337,F,Buenos Aires
10601,2020-01-18 00:06:00,36590,Completado,Ana_401,F,Capital Federal
10601,2020-01-11 00:08:00,7900,Completado,Ana_401,F,Capital Federal
10601,2020-01-14 00:08:00,21328,Completado,Ana_401,F,Capital Federal
10601,2020-01-25 00:10:00,30651,Completado,Ana_401,F,Capital Federal
10303,2020-01-19 00:06:00,26132,Completado,Pedro_326,M,Santa Fe
10303,2020-01-22 00:11:00,10949,Completado,Pedro_326,M,Santa Fe
9920,2020-01-20 00:06:00,50374,Completado,Romina_230,F,Capital Federal
10166,2020-01-21 00:06:00,17235,Completado,Juan_292,M,Capital Federal
10166,2020-01-15 00:07:00,63117,Completado,Juan_292,M,Capital Federal
10166,2020-01-20 00:10:00,7036,Completado,Juan_292,M,Capital Federal
9658,2020-01-21 00:06:00,58708,Completado,Juan_165,M,Cordoba
10271,2020-01-21 00:06:00,56413,Completado,Pedro_318,M,Capital Federal
10271,2020-01-20 00:10:00,58303,Completado,Pedro_318,M,Capital Federal
10271,2020-01-08 00:11:00,49497,Completado,Pedro_318,M,Capital Federal
10271,2020-01-15 00:11:00,29178,Completado,Pedro_318,M,Capital Federal
10271,2020-01-20 00:11:00,27051,Completado,Pedro_318,M,Capital Federal
9108,2020-01-22 00:06:00,48299,Completado,Romina_27,F,Cordoba
9108,2020-01-02 00:08:00,91259,Completado,Romina_27,F,Cordoba
9108,2020-01-24 00:11:00,55887,Completado,Romina_27,F,Cordoba
9685,2020-01-23 00:06:00,34320,Completado,Ana_172,F,Capital Federal
9685,2020-01-07 00:07:00,87516,Completado,Ana_172,F,Capital Federal
9685,2020-01-24 00:11:00,74110,Completado,Ana_172,F,Capital Federal
9685,2020-01-02 00:12:00,46820,Completado,Ana_172,F,Capital Federal
10513,2020-01-23 00:06:00,95719,Completado,Ana_379,F,Capital Federal
10513,2020-01-04 00:12:00,39596,Completado,Ana_379,F,Capital Federal
9427,2020-01-23 00:06:00,30279,Completado,Pedro_107,M,Buenos Aires
9427,2020-01-05 00:10:00,64349,Completado,Pedro_107,M,Buenos Aires
9427,2020-01-08 00:11:00,2515,Completado,Pedro_107,M,Buenos Aires
9592,2020-01-23 00:06:00,22192,Completado,Romina_148,F,Buenos Aires
9592,2020-01-12 00:10:00,71837,Completado,Romina_148,F,Buenos Aires
9209,2020-01-23 00:06:00,23960,Completado,Ana_53,F,Buenos Aires
9209,2020-01-21 00:09:00,19645,Completado,Ana_53,F,Buenos Aires
9209,2020-01-28 00:09:00,8201,Completado,Ana_53,F,Buenos Aires
9209,2020-01-17 00:10:00,58869,Completado,Ana_53,F,Buenos Aires
10296,2020-01-23 00:06:00,32342,Completado,Romina_324,F,Capital Federal
9917,2020-01-24 00:06:00,21705,Completado,Ana_230,F,Buenos Aires
9917,2020-01-26 00:08:00,6230,Completado,Ana_230,F,Buenos Aires
9917,2020-01-17 00:11:00,69360,Completado,Ana_230,F,Buenos Aires
10066,2020-01-24 00:06:00,97140,Completado,Juan_267,M,Buenos Aires
10066,2020-01-02 00:08:00,71584,Completado,Juan_267,M,Buenos Aires
10066,2020-01-05 00:11:00,74639,Completado,Juan_267,M,Buenos Aires
9056,2020-01-25 00:06:00,75278,Completado,Romina_14,F,Capital Federal
9056,2020-01-09 00:10:00,76638,Completado,Romina_14,F,Capital Federal
9056,2020-01-03 00:11:00,71131,Completado,Romina_14,F,Capital Federal
9167,2020-01-25 00:06:00,45496,Completado,Pedro_42,M,Buenos Aires
9167,2020-01-28 00:11:00,12014,Completado,Pedro_42,M,Buenos Aires
9701,2020-01-25 00:06:00,47380,Completado,Ana_176,F,Santa Fe
9181,2020-01-26 00:06:00,53681,Completado,Ana_46,F,Buenos Aires
9181,2020-01-16 00:07:00,22673,Completado,Ana_46,F,Buenos Aires
9181,2020-01-23 00:11:00,6568,Completado,Ana_46,F,Buenos Aires
10392,2020-01-26 00:06:00,30042,Completado,Romina_348,F,Capital Federal
10392,2020-01-31 00:07:00,4176,Completado,Romina_348,F,Capital Federal
10392,2020-01-29 00:11:00,64586,Completado,Romina_348,F,Capital Federal
9153,2020-01-26 00:06:00,57597,Completado,Ana_39,F,Capital Federal
9153,2020-01-27 00:11:00,30906,Completado,Ana_39,F,Capital Federal
10416,2020-01-27 00:06:00,90422,Completado,Romina_354,F,Capital Federal
10416,2020-01-04 00:08:00,62590,Completado,Romina_354,F,Capital Federal
10416,2020-01-08 00:08:00,97740,Completado,Romina_354,F,Capital Federal
10522,2020-01-27 00:06:00,69865,Completado,Juan_381,M,Capital Federal
10522,2020-01-05 00:08:00,70045,Completado,Juan_381,M,Capital Federal
10372,2020-01-27 00:06:00,54907,Completado,Romina_343,F,Capital Federal
10372,2020-01-27 00:08:00,19569,Completado,Romina_343,F,Capital Federal
10292,2020-01-27 00:06:00,10505,Completado,Romina_323,F,Buenos Aires
10292,2020-01-13 00:08:00,94639,Completado,Romina_323,F,Buenos Aires
10292,2020-01-16 00:08:00,56356,Completado,Romina_323,F,Buenos Aires
9321,2020-01-28 00:06:00,96678,Completado,Ana_81,F,Capital Federal
9321,2020-01-05 00:07:00,50063,Completado,Ana_81,F,Capital Federal
9125,2020-01-28 00:06:00,38513,Completado,Ana_32,F,Capital Federal
9911,2020-01-29 00:06:00,81486,Completado,Pedro_228,M,Capital Federal
9911,2020-01-20 00:07:00,83339,Completado,Pedro_228,M,Capital Federal
9622,2020-01-29 00:06:00,60844,Completado,Juan_156,M,Buenos Aires
9622,2020-01-17 00:07:00,18401,Completado,Juan_156,M,Buenos Aires
9622,2020-01-13 00:09:00,49707,Completado,Juan_156,M,Buenos Aires
9622,2020-01-23 00:09:00,31923,Completado,Juan_156,M,Buenos Aires
9622,2020-01-30 00:11:00,10188,Completado,Juan_156,M,Buenos Aires
9622,2020-01-04 00:12:00,75427,Completado,Juan_156,M,Buenos Aires
9137,2020-01-01 00:07:00,21057,Completado,Ana_35,F,Buenos Aires
9137,2020-01-06 00:09:00,15294,Completado,Ana_35,F,Buenos Aires
9137,2020-01-01 00:11:00,54554,Completado,Ana_35,F,Buenos Aires
9071,2020-01-01 00:07:00,57128,Completado,Pedro_18,M,Cordoba
9071,2020-01-18 00:10:00,27133,Completado,Pedro_18,M,Cordoba
10353,2020-01-03 00:07:00,96310,Completado,Ana_339,F,Buenos Aires
10353,2020-01-12 00:09:00,1836,Completado,Ana_339,F,Buenos Aires
10116,2020-01-03 00:07:00,753,Completado,Romina_279,F,Santa Fe
10116,2020-01-03 00:09:00,94329,Completado,Romina_279,F,Santa Fe
9742,2020-01-03 00:07:00,81203,Completado,Juan_186,M,Buenos Aires
9742,2020-01-11 00:11:00,63400,Completado,Juan_186,M,Buenos Aires
9742,2020-01-06 00:12:00,18775,En Viaje,Juan_186,M,Buenos Aires
9046,2020-01-03 00:07:00,32991,Completado,Juan_12,M,Buenos Aires
9046,2020-01-12 00:07:00,61772,Completado,Juan_12,M,Buenos Aires
9046,2020-01-23 00:09:00,26719,Completado,Juan_12,M,Buenos Aires
9046,2020-01-19 00:10:00,45660,Completado,Juan_12,M,Buenos Aires
9277,2020-01-04 00:07:00,84507,Completado,Ana_70,F,Buenos Aires
9277,2020-01-30 00:11:00,82118,Completado,Ana_70,F,Buenos Aires
10064,2020-01-04 00:07:00,9455,Completado,Romina_266,F,Capital Federal
10064,2020-01-08 00:12:00,69086,En Viaje,Romina_266,F,Capital Federal
9378,2020-01-05 00:07:00,23549,Completado,Juan_95,M,Capital Federal
9378,2020-01-10 00:07:00,45855,Completado,Juan_95,M,Capital Federal
9378,2020-01-27 00:09:00,33344,Completado,Juan_95,M,Capital Federal
10525,2020-01-06 00:07:00,78476,Completado,Ana_382,F,Capital Federal
10525,2020-01-13 00:07:00,83984,Completado,Ana_382,F,Capital Federal
10525,2020-01-20 00:10:00,57795,Completado,Ana_382,F,Capital Federal
10626,2020-01-06 00:07:00,79988,Completado,Juan_407,M,Cordoba
10626,2020-01-19 00:09:00,5852,Completado,Juan_407,M,Cordoba
10151,2020-01-07 00:07:00,91097,Completado,Pedro_288,M,Capital Federal
10151,2020-01-31 00:07:00,65895,Completado,Pedro_288,M,Capital Federal
10151,2020-01-02 00:09:00,63284,Completado,Pedro_288,M,Capital Federal
10151,2020-01-30 00:09:00,15060,Completado,Pedro_288,M,Capital Federal
10403,2020-01-07 00:07:00,34168,Completado,Pedro_351,M,Cordoba
10403,2020-01-02 00:08:00,44459,Completado,Pedro_351,M,Cordoba
10403,2020-01-25 00:08:00,77338,Completado,Pedro_351,M,Cordoba
9157,2020-01-07 00:07:00,69835,Completado,Ana_40,F,Santa Fe
9157,2020-01-14 00:07:00,87148,Completado,Ana_40,F,Santa Fe
9157,2020-01-09 00:09:00,37390,Completado,Ana_40,F,Santa Fe
9157,2020-01-27 00:11:00,65246,Completado,Ana_40,F,Santa Fe
10249,2020-01-07 00:07:00,7444,Completado,Ana_313,F,Capital Federal
10249,2020-01-03 00:08:00,58686,Completado,Ana_313,F,Capital Federal
10249,2020-01-23 00:08:00,96903,Completado,Ana_313,F,Capital Federal
10249,2020-01-23 00:10:00,21279,Completado,Ana_313,F,Capital Federal
9989,2020-01-08 00:07:00,3315,Completado,Ana_248,F,Santa Fe
9989,2020-01-12 00:09:00,12559,Completado,Ana_248,F,Santa Fe
9989,2020-01-29 00:11:00,2423,Completado,Ana_248,F,Santa Fe
10225,2020-01-08 00:07:00,96751,Completado,Ana_307,F,Buenos Aires
10225,2020-01-29 00:07:00,70471,Completado,Ana_307,F,Buenos Aires
10225,2020-01-06 00:10:00,11585,Completado,Ana_307,F,Buenos Aires
10225,2020-01-27 00:11:00,45149,Completado,Ana_307,F,Buenos Aires
9661,2020-01-08 00:07:00,46853,Completado,Ana_166,F,Capital Federal
9661,2020-01-20 00:07:00,44093,Completado,Ana_166,F,Capital Federal
9661,2020-01-28 00:08:00,45052,Completado,Ana_166,F,Capital Federal
9661,2020-01-03 00:09:00,4352,Completado,Ana_166,F,Capital Federal
9661,2020-01-26 00:10:00,98105,Completado,Ana_166,F,Capital Federal
10434,2020-01-08 00:07:00,2661,Completado,Juan_359,M,Capital Federal
10434,2020-01-18 00:08:00,27812,Completado,Juan_359,M,Capital Federal
10434,2020-01-16 00:09:00,61985,Completado,Juan_359,M,Capital Federal
10409,2020-01-09 00:07:00,64151,Completado,Ana_353,F,Buenos Aires
10409,2020-01-12 00:07:00,40941,Completado,Ana_353,F,Buenos Aires
10232,2020-01-09 00:07:00,47176,Completado,Romina_308,F,Capital Federal
9399,2020-01-10 00:07:00,7240,Completado,Pedro_100,M,Cordoba
9399,2020-01-27 00:09:00,97037,Completado,Pedro_100,M,Cordoba
9371,2020-01-11 00:07:00,339,Completado,Pedro_93,M,Capital Federal
9371,2020-01-12 00:11:00,81446,Completado,Pedro_93,M,Capital Federal
9301,2020-01-11 00:07:00,55875,Completado,Ana_76,F,Buenos Aires
10566,2020-01-11 00:07:00,8968,Completado,Juan_392,M,Buenos Aires
10566,2020-01-30 00:09:00,12683,Completado,Juan_392,M,Buenos Aires
10566,2020-01-07 00:12:00,82210,Completado,Juan_392,M,Buenos Aires
9751,2020-01-12 00:07:00,15254,Completado,Pedro_188,M,Capital Federal
9751,2020-01-09 00:08:00,78303,Completado,Pedro_188,M,Capital Federal
9751,2020-01-29 00:08:00,66917,Completado,Pedro_188,M,Capital Federal
9751,2020-01-30 00:08:00,45706,Completado,Pedro_188,M,Capital Federal
9751,2020-01-28 00:10:00,70066,Completado,Pedro_188,M,Capital Federal
10501,2020-01-12 00:07:00,95969,Completado,Ana_376,F,Cordoba
10501,2020-01-08 00:08:00,41352,Completado,Ana_376,F,Cordoba
10501,2020-01-09 00:09:00,11272,Completado,Ana_376,F,Cordoba
9089,2020-01-13 00:07:00,52123,Completado,Ana_23,F,Capital Federal
9089,2020-01-14 00:07:00,36079,Completado,Ana_23,F,Capital Federal
9089,2020-01-25 00:07:00,826,Completado,Ana_23,F,Capital Federal
10200,2020-01-13 00:07:00,71000,Completado,Romina_300,F,Buenos Aires
10200,2020-01-21 00:09:00,99809,Completado,Romina_300,F,Buenos Aires
9251,2020-01-14 00:07:00,22685,Completado,Pedro_63,M,Capital Federal
9251,2020-01-12 00:09:00,93757,Completado,Pedro_63,M,Capital Federal
9724,2020-01-14 00:07:00,96580,Completado,Romina_181,F,Capital Federal
9724,2020-01-18 00:11:00,42469,Completado,Romina_181,F,Capital Federal
9389,2020-01-15 00:07:00,28612,Completado,Ana_98,F,Capital Federal
9389,2020-01-06 00:09:00,90699,Completado,Ana_98,F,Capital Federal
9389,2020-01-08 00:09:00,34886,Completado,Ana_98,F,Capital Federal
9389,2020-01-20 00:10:00,44279,Completado,Ana_98,F,Capital Federal
9747,2020-01-17 00:07:00,32355,Completado,Pedro_187,M,Buenos Aires
10610,2020-01-17 00:07:00,59298,Completado,Juan_403,M,Capital Federal
10539,2020-01-17 00:07:00,74977,Completado,Pedro_385,M,Capital Federal
9497,2020-01-17 00:07:00,10194,Completado,Ana_125,F,Buenos Aires
9497,2020-01-01 00:12:00,49178,Completado,Ana_125,F,Buenos Aires
9906,2020-01-18 00:07:00,71654,Completado,Juan_227,M,Capital Federal
9906,2020-01-15 00:09:00,6102,Completado,Juan_227,M,Capital Federal
9906,2020-01-14 00:10:00,62721,Completado,Juan_227,M,Capital Federal
9120,2020-01-18 00:07:00,47708,Completado,Romina_30,F,Buenos Aires
9831,2020-01-19 00:07:00,6701,Completado,Pedro_208,M,Capital Federal
10104,2020-01-21 00:07:00,96349,Completado,Romina_276,F,Buenos Aires
10104,2020-01-10 00:08:00,9434,Completado,Romina_276,F,Buenos Aires
10104,2020-01-23 00:08:00,28445,Completado,Romina_276,F,Buenos Aires
10104,2020-01-16 00:10:00,10149,Completado,Romina_276,F,Buenos Aires
9559,2020-01-21 00:07:00,12714,Completado,Pedro_140,M,Capital Federal
9559,2020-01-29 00:07:00,56919,Completado,Pedro_140,M,Capital Federal
9559,2020-01-26 00:09:00,41559,Completado,Pedro_140,M,Capital Federal
9880,2020-01-21 00:07:00,79867,Completado,Romina_220,F,Capital Federal
9880,2020-01-23 00:07:00,46476,Completado,Romina_220,F,Capital Federal
9880,2020-01-28 00:08:00,10913,Completado,Romina_220,F,Capital Federal
9880,2020-01-23 00:11:00,63816,Completado,Romina_220,F,Capital Federal
10509,2020-01-22 00:07:00,36231,Completado,Ana_378,F,Capital Federal
10509,2020-01-07 00:12:00,29135,Completado,Ana_378,F,Capital Federal
10257,2020-01-23 00:07:00,72090,Completado,Ana_315,F,Santa Fe
10257,2020-01-01 00:08:00,65155,Completado,Ana_315,F,Santa Fe
10257,2020-01-07 00:10:00,79057,Completado,Ana_315,F,Santa Fe
9483,2020-01-23 00:07:00,49546,Completado,Pedro_121,M,Buenos Aires
9483,2020-01-12 00:08:00,66744,Completado,Pedro_121,M,Buenos Aires
9303,2020-01-24 00:07:00,28381,Completado,Pedro_76,M,Buenos Aires
9303,2020-01-22 00:09:00,27678,Completado,Pedro_76,M,Buenos Aires
10072,2020-01-24 00:07:00,4781,Completado,Romina_268,F,Capital Federal
10072,2020-01-15 00:08:00,75917,Completado,Romina_268,F,Capital Federal
10072,2020-01-22 00:08:00,89552,Completado,Romina_268,F,Capital Federal
10072,2020-01-02 00:09:00,51682,Completado,Romina_268,F,Capital Federal
10072,2020-01-27 00:09:00,43482,Completado,Romina_268,F,Capital Federal
10072,2020-01-05 00:10:00,37302,Completado,Romina_268,F,Capital Federal
9999,2020-01-25 00:07:00,4927,Completado,Pedro_250,M,Cordoba
9999,2020-01-17 00:10:00,96453,Completado,Pedro_250,M,Cordoba
9999,2020-01-26 00:10:00,68475,Completado,Pedro_250,M,Cordoba
9999,2020-01-26 00:11:00,29333,Completado,Pedro_250,M,Cordoba
9803,2020-01-26 00:07:00,69957,Completado,Pedro_201,M,Capital Federal
9803,2020-01-26 00:10:00,6564,Completado,Pedro_201,M,Capital Federal
9953,2020-01-26 00:07:00,5722,Completado,Ana_239,F,Capital Federal
9652,2020-01-26 00:07:00,83999,Completado,Romina_163,F,Capital Federal
9652,2020-01-23 00:09:00,63430,Completado,Romina_163,F,Capital Federal
9652,2020-01-04 00:12:00,47115,Completado,Romina_163,F,Capital Federal
10208,2020-01-26 00:07:00,19682,Completado,Romina_302,F,Buenos Aires
10208,2020-01-15 00:08:00,52933,Completado,Romina_302,F,Buenos Aires
10210,2020-01-26 00:07:00,56127,Completado,Juan_303,M,Capital Federal
10210,2020-01-26 00:10:00,30943,Completado,Juan_303,M,Capital Federal
9640,2020-01-27 00:07:00,13481,Completado,Romina_160,F,Santa Fe
9640,2020-01-14 00:10:00,50842,Completado,Romina_160,F,Santa Fe
10301,2020-01-27 00:07:00,13240,Completado,Ana_326,F,Capital Federal
9121,2020-01-28 00:07:00,76699,Completado,Ana_31,F,Buenos Aires
10250,2020-01-28 00:07:00,81772,Completado,Juan_313,M,Buenos Aires
